127.0.0.1 - - [23/Jan/2019:11:56:38 +0800] "GET /lib/layui/layui.js HTTP/1.1" 200 6542 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:38 +0800] "GET /js/xadmin.js HTTP/1.1" 200 6107 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:38 +0800] "GET /welcome.html HTTP/1.1" 200 8088 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:38 +0800] "GET /lib/layui/lay/modules/form.js HTTP/1.1" 200 7925 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:38 +0800] "GET /css/font.css HTTP/1.1" 200 505 "http://localhost/welcome.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:38 +0800] "GET /css/xadmin.css HTTP/1.1" 200 10286 "http://localhost/welcome.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:39 +0800] "GET /lib/layui/lay/modules/layer.js HTTP/1.1" 200 22063 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:39 +0800] "GET /lib/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 14425 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:39 +0800] "GET /lib/layui/lay/modules/element.js HTTP/1.1" 200 7264 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:42 +0800] "GET / HTTP/1.1" 200 11866 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /css/font.css HTTP/1.1" 200 505 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /lib/layui/layui.js HTTP/1.1" 200 6542 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /css/xadmin.css HTTP/1.1" 200 10286 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /js/xadmin.js HTTP/1.1" 200 6107 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /welcome.html HTTP/1.1" 200 8088 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /lib/layui/lay/modules/form.js HTTP/1.1" 200 7925 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /css/font.css HTTP/1.1" 200 505 "http://localhost/welcome.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /css/xadmin.css HTTP/1.1" 200 10286 "http://localhost/welcome.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /lib/layui/lay/modules/layer.js HTTP/1.1" 200 22063 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /lib/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 14425 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:43 +0800] "GET /lib/layui/lay/modules/element.js HTTP/1.1" 200 7264 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:44 +0800] "GET / HTTP/1.1" 200 11866 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:44 +0800] "GET /css/font.css HTTP/1.1" 200 505 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:44 +0800] "GET /css/xadmin.css HTTP/1.1" 200 10286 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
